State,Year,Quarter,H_idx
OK,1985,1,118.91
OK,1985,2,117.1
OK,1985,3,117.33
OK,1985,4,114.25
OK,1986,1,116.23
OK,1986,2,117.27
OK,1986,3,113.01
OK,1986,4,111.54
OK,1987,1,111.45
OK,1987,2,108.19
OK,1987,3,102.83
OK,1987,4,100.34
OK,1988,1,98.16
OK,1988,2,99.17
OK,1988,3,97.32
OK,1988,4,97.71
OK,1989,1,98.3
OK,1989,2,99.77
OK,1989,3,101.37
OK,1989,4,100.52
OK,1990,1,100.38
OK,1990,2,101.41
OK,1990,3,101.31
OK,1990,4,100.99
OK,1991,1,102.73
OK,1991,2,104.0
OK,1991,3,104.27
OK,1991,4,106.14
OK,1992,1,106.87
OK,1992,2,106.81
OK,1992,3,108.4
OK,1992,4,108.89
OK,1993,1,109.29
OK,1993,2,111.26
OK,1993,3,112.8
OK,1993,4,114.46
OK,1994,1,114.99
OK,1994,2,117.06
OK,1994,3,117.25
OK,1994,4,117.41
OK,1995,1,118.04
OK,1995,2,120.2
OK,1995,3,122.2
OK,1995,4,122.62
OK,1996,1,124.26
OK,1996,2,125.03
OK,1996,3,125.95
OK,1996,4,126.7
OK,1997,1,127.49
OK,1997,2,128.1
OK,1997,3,129.83
OK,1997,4,131.66
OK,1998,1,133.38
OK,1998,2,134.54
OK,1998,3,135.9
OK,1998,4,138.17
OK,1999,1,138.76
OK,1999,2,140.11
OK,1999,3,142.17
OK,1999,4,142.2
OK,2000,1,143.66
OK,2000,2,145.37
OK,2000,3,147.73
OK,2000,4,148.71
OK,2001,1,152.13
OK,2001,2,153.63
OK,2001,3,155.25
OK,2001,4,157.03
OK,2002,1,157.89
OK,2002,2,159.42
OK,2002,3,161.6
OK,2002,4,163.53
OK,2003,1,164.55
OK,2003,2,166.65
OK,2003,3,167.78
OK,2003,4,169.39
OK,2004,1,171.41
OK,2004,2,172.9
OK,2004,3,174.26
OK,2004,4,177.17
OK,2005,1,178.38
OK,2005,2,181.27
OK,2005,3,184.69
OK,2005,4,186.87
OK,2006,1,188.21
OK,2006,2,190.65
OK,2006,3,192.08
OK,2006,4,194.83
OK,2007,1,197.25
OK,2007,2,198.08
OK,2007,3,200.75
OK,2007,4,202.53
OK,2008,1,203.61
OK,2008,2,204.74
OK,2008,3,203.02
OK,2008,4,203.26
OK,2009,1,206.5
OK,2009,2,204.72
OK,2009,3,203.5
OK,2009,4,204.08
OK,2010,1,202.54
OK,2010,2,202.34
OK,2010,3,204.35
OK,2010,4,203.74
OK,2011,1,199.62
OK,2011,2,199.6
OK,2011,3,199.13
OK,2011,4,202.05
OK,2012,1,202.15
OK,2012,2,201.87
OK,2012,3,203.51
OK,2012,4,204.74
OK,2013,1,204.72
OK,2013,2,206.62
OK,2013,3,207.56
OK,2013,4,207.04
OK,2014,1,209.46
OK,2014,2,211.15
OK,2014,3,213.93
OK,2014,4,214.94
OK,2015,1,216.81
OK,2015,2,219.97
OK,2015,3,222.12
OK,2015,4,223.31
OK,2016,1,223.72
OK,2016,2,225.78
OK,2016,3,227.91
OK,2016,4,227.99
OK,2017,1,230.94
OK,2017,2,233.83
OK,2017,3,235.03
OK,2017,4,236.21
OK,2018,1,236.9
OK,2018,2,240.07
OK,2018,3,241.68
OK,2018,4,242.41
OK,2019,1,245.42
OK,2019,2,247.38
OK,2019,3,251.99
OK,2019,4,253.43
OK,2020,1,257.44
OK,2020,2,259.32
OK,2020,3,262.95
OK,2020,4,267.99
OK,2021,1,272.98
OK,2021,2,285.65
OK,2021,3,300.6
OK,2021,4,309.85
OK,2022,1,321.35
OK,2022,2,339.89
OK,2022,3,348.07
OK,2022,4,350.67
OR,1975,1,51.21
OR,1975,2,51.18
OR,1975,3,54.18
OR,1975,4,53.27
OR,1976,1,57.22
OR,1976,2,56.97
OR,1976,3,60.08
OR,1976,4,63.58
OR,1977,1,67.15
OR,1977,2,69.01
OR,1977,3,74.04
OR,1977,4,78.13
OR,1978,1,79.96
OR,1978,2,84.6
OR,1978,3,88.21
OR,1978,4,91.95
OR,1979,1,95.79
OR,1979,2,96.13
OR,1979,3,98.31
OR,1979,4,100.13
OR,1980,1,100.0
OR,1980,2,98.81
OR,1980,3,105.43
OR,1980,4,101.91
OR,1981,1,97.58
OR,1981,2,99.11
OR,1981,3,96.21
OR,1981,4,88.79
OR,1982,1,96.76
OR,1982,2,92.94
OR,1982,3,96.15
OR,1982,4,102.46
OR,1983,1,98.57
OR,1983,2,100.32
OR,1983,3,99.21
OR,1983,4,98.51
OR,1984,1,98.74
OR,1984,2,97.71
OR,1984,3,96.11
OR,1984,4,99.48
OR,1985,1,97.95
OR,1985,2,97.89
OR,1985,3,96.96
OR,1985,4,97.24
OR,1986,1,97.99
OR,1986,2,98.74
OR,1986,3,99.52
OR,1986,4,97.83
OR,1987,1,100.0
OR,1987,2,100.37
OR,1987,3,99.46
OR,1987,4,98.77
OR,1988,1,100.81
OR,1988,2,101.48
OR,1988,3,105.09
OR,1988,4,105.67
OR,1989,1,107.96
OR,1989,2,110.48
OR,1989,3,113.81
OR,1989,4,116.64
OR,1990,1,120.77
OR,1990,2,126.99
OR,1990,3,131.72
OR,1990,4,134.08
OR,1991,1,136.38
OR,1991,2,139.53
OR,1991,3,141.95
OR,1991,4,144.89
OR,1992,1,147.95
OR,1992,2,149.77
OR,1992,3,153.43
OR,1992,4,156.33
OR,1993,1,158.46
OR,1993,2,161.63
OR,1993,3,165.4
OR,1993,4,168.87
OR,1994,1,173.17
OR,1994,2,179.22
OR,1994,3,183.63
OR,1994,4,186.74
OR,1995,1,190.91
OR,1995,2,195.56
OR,1995,3,200.48
OR,1995,4,203.75
OR,1996,1,207.74
OR,1996,2,210.83
OR,1996,3,214.22
OR,1996,4,217.77
OR,1997,1,221.3
OR,1997,2,223.88
OR,1997,3,228.51
OR,1997,4,231.32
OR,1998,1,234.82
OR,1998,2,236.11
OR,1998,3,238.52
OR,1998,4,240.73
OR,1999,1,241.86
OR,1999,2,243.25
OR,1999,3,244.03
OR,1999,4,244.93
OR,2000,1,247.41
OR,2000,2,249.09
OR,2000,3,251.45
OR,2000,4,254.13
OR,2001,1,261.05
OR,2001,2,263.53
OR,2001,3,265.89
OR,2001,4,268.17
OR,2002,1,271.6
OR,2002,2,273.5
OR,2002,3,278.19
OR,2002,4,280.41
OR,2003,1,283.33
OR,2003,2,285.95
OR,2003,3,289.99
OR,2003,4,297.32
OR,2004,1,301.11
OR,2004,2,310.12
OR,2004,3,323.85
OR,2004,4,331.39
OR,2005,1,341.4
OR,2005,2,359.6
OR,2005,3,379.68
OR,2005,4,396.17
OR,2006,1,410.45
OR,2006,2,427.14
OR,2006,3,438.31
OR,2006,4,446.58
OR,2007,1,451.64
OR,2007,2,456.77
OR,2007,3,454.53
OR,2007,4,456.11
OR,2008,1,453.45
OR,2008,2,445.35
OR,2008,3,430.84
OR,2008,4,424.58
OR,2009,1,422.05
OR,2009,2,405.79
OR,2009,3,391.77
OR,2009,4,384.67
OR,2010,1,377.76
OR,2010,2,372.29
OR,2010,3,372.45
OR,2010,4,366.87
OR,2011,1,351.54
OR,2011,2,341.28
OR,2011,3,344.35
OR,2011,4,347.76
OR,2012,1,341.64
OR,2012,2,338.1
OR,2012,3,345.48
OR,2012,4,351.11
OR,2013,1,353.74
OR,2013,2,363.54
OR,2013,3,373.7
OR,2013,4,378.32
OR,2014,1,383.77
OR,2014,2,396.38
OR,2014,3,403.19
OR,2014,4,407.41
OR,2015,1,413.88
OR,2015,2,428.07
OR,2015,3,441.46
OR,2015,4,448.52
OR,2016,1,458.27
OR,2016,2,474.95
OR,2016,3,489.35
OR,2016,4,496.96
OR,2017,1,502.46
OR,2017,2,518.11
OR,2017,3,527.31
OR,2017,4,530.51
OR,2018,1,537.98
OR,2018,2,551.42
OR,2018,3,557.41
OR,2018,4,558.58
OR,2019,1,564.97
OR,2019,2,574.32
OR,2019,3,581.23
OR,2019,4,586.69
OR,2020,1,592.42
OR,2020,2,599.94
OR,2020,3,610.31
OR,2020,4,626.88
OR,2021,1,647.87
OR,2021,2,691.04
OR,2021,3,733.41
OR,2021,4,753.4
OR,2022,1,777.84
OR,2022,2,823.18
OR,2022,3,817.87
OR,2022,4,798.38
PA,1975,1,70.73
PA,1975,2,69.57
PA,1975,3,74.09
PA,1975,4,71.82
PA,1976,1,72.65
PA,1976,2,76.68
PA,1976,3,77.34
PA,1976,4,75.07
PA,1977,1,74.64
PA,1977,2,80.23
PA,1977,3,80.86
PA,1977,4,83.47
PA,1978,1,84.04
PA,1978,2,87.51
PA,1978,3,86.44
PA,1978,4,87.75
PA,1979,1,92.51
PA,1979,2,97.03
PA,1979,3,96.33
PA,1979,4,98.82
PA,1980,1,100.0
PA,1980,2,96.18
PA,1980,3,101.51
PA,1980,4,101.58
PA,1981,1,101.75
PA,1981,2,103.89
PA,1981,3,104.4
PA,1981,4,101.45
PA,1982,1,103.68
PA,1982,2,103.97
PA,1982,3,104.44
PA,1982,4,105.25
PA,1983,1,108.69
PA,1983,2,110.43
PA,1983,3,112.89
PA,1983,4,113.75
PA,1984,1,113.68
PA,1984,2,116.83
PA,1984,3,118.66
PA,1984,4,119.55
PA,1985,1,121.09
PA,1985,2,124.22
PA,1985,3,126.68
PA,1985,4,128.38
PA,1986,1,131.4
PA,1986,2,135.1
PA,1986,3,139.7
PA,1986,4,144.32
PA,1987,1,149.12
PA,1987,2,155.13
PA,1987,3,162.75
PA,1987,4,168.35
PA,1988,1,171.68
PA,1988,2,178.92
PA,1988,3,183.67
PA,1988,4,185.37
PA,1989,1,187.64
PA,1989,2,188.97
PA,1989,3,193.14
PA,1989,4,195.5
PA,1990,1,195.81
PA,1990,2,196.1
PA,1990,3,196.64
PA,1990,4,195.91
PA,1991,1,197.49
PA,1991,2,199.07
PA,1991,3,199.2
PA,1991,4,202.78
PA,1992,1,203.85
PA,1992,2,203.5
PA,1992,3,205.43
PA,1992,4,206.74
PA,1993,1,206.41
PA,1993,2,207.86
PA,1993,3,208.6
PA,1993,4,210.47
PA,1994,1,210.4
PA,1994,2,209.21
PA,1994,3,207.55
PA,1994,4,205.93
PA,1995,1,205.33
PA,1995,2,208.75
PA,1995,3,212.36
PA,1995,4,213.55
PA,1996,1,216.27
PA,1996,2,213.75
PA,1996,3,212.96
PA,1996,4,214.38
PA,1997,1,215.75
PA,1997,2,215.6
PA,1997,3,217.73
PA,1997,4,219.97
PA,1998,1,223.5
PA,1998,2,223.95
PA,1998,3,224.79
PA,1998,4,227.81
PA,1999,1,229.37
PA,1999,2,230.02
PA,1999,3,231.01
PA,1999,4,232.07
PA,2000,1,234.39
PA,2000,2,237.83
PA,2000,3,240.31
PA,2000,4,243.18
PA,2001,1,249.46
PA,2001,2,253.44
PA,2001,3,256.83
PA,2001,4,260.09
PA,2002,1,264.08
PA,2002,2,268.71
PA,2002,3,274.25
PA,2002,4,279.02
PA,2003,1,282.2
PA,2003,2,285.87
PA,2003,3,291.8
PA,2003,4,300.42
PA,2004,1,305.69
PA,2004,2,313.7
PA,2004,3,326.61
PA,2004,4,333.92
PA,2005,1,340.84
PA,2005,2,352.52
PA,2005,3,364.11
PA,2005,4,371.66
PA,2006,1,378.32
PA,2006,2,382.54
PA,2006,3,386.9
PA,2006,4,391.46
PA,2007,1,394.88
PA,2007,2,396.54
PA,2007,3,394.73
PA,2007,4,396.44
PA,2008,1,399.24
PA,2008,2,394.26
PA,2008,3,387.49
PA,2008,4,386.98
PA,2009,1,390.88
PA,2009,2,385.08
PA,2009,3,377.82
PA,2009,4,376.49
PA,2010,1,374.02
PA,2010,2,372.07
PA,2010,3,376.53
PA,2010,4,375.6
PA,2011,1,369.77
PA,2011,2,364.64
PA,2011,3,365.17
PA,2011,4,366.57
PA,2012,1,363.55
PA,2012,2,361.83
PA,2012,3,363.81
PA,2012,4,364.82
PA,2013,1,364.99
PA,2013,2,366.19
PA,2013,3,367.72
PA,2013,4,366.92
PA,2014,1,366.97
PA,2014,2,371.63
PA,2014,3,374.33
PA,2014,4,375.11
PA,2015,1,379.14
PA,2015,2,381.57
PA,2015,3,383.3
PA,2015,4,383.76
PA,2016,1,385.41
PA,2016,2,391.43
PA,2016,3,395.58
PA,2016,4,396.47
PA,2017,1,397.31
PA,2017,2,404.57
PA,2017,3,409.52
PA,2017,4,410.68
PA,2018,1,415.31
PA,2018,2,420.95
PA,2018,3,425.09
PA,2018,4,425.08
PA,2019,1,429.85
PA,2019,2,437.99
PA,2019,3,443.86
PA,2019,4,446.79
PA,2020,1,452.53
PA,2020,2,456.4
PA,2020,3,465.8
PA,2020,4,473.99
PA,2021,1,485.49
PA,2021,2,507.17
PA,2021,3,531.66
PA,2021,4,543.45
PA,2022,1,559.26
PA,2022,2,589.44
PA,2022,3,599.98
PA,2022,4,601.61
RI,1975,1,61.34
RI,1975,2,65.97
RI,1975,3,64.7
RI,1975,4,66.93
RI,1976,1,66.08
RI,1976,2,68.76
RI,1976,3,70.34
RI,1976,4,69.54
RI,1977,1,69.28
RI,1977,2,72.23
RI,1977,3,75.08
RI,1977,4,77.06
RI,1978,1,80.19
RI,1978,2,82.03
RI,1978,3,84.91
RI,1978,4,87.08
RI,1979,1,90.22
RI,1979,2,92.4
RI,1979,3,92.98
RI,1979,4,100.3
RI,1980,1,100.0
RI,1980,2,102.57
RI,1980,3,101.78
RI,1980,4,97.8
RI,1981,1,94.58
RI,1981,2,105.82
RI,1981,3,103.31
RI,1981,4,101.25
RI,1982,1,105.3
RI,1982,2,102.95
RI,1982,3,102.57
RI,1982,4,108.18
RI,1983,1,109.25
RI,1983,2,111.08
RI,1983,3,118.7
RI,1983,4,120.43
RI,1984,1,118.93
RI,1984,2,120.52
RI,1984,3,126.58
RI,1984,4,128.17
RI,1985,1,130.93
RI,1985,2,137.28
RI,1985,3,141.62
RI,1985,4,150.17
RI,1986,1,154.35
RI,1986,2,162.0
RI,1986,3,173.11
RI,1986,4,189.3
RI,1987,1,202.78
RI,1987,2,214.51
RI,1987,3,230.37
RI,1987,4,240.19
RI,1988,1,248.26
RI,1988,2,251.65
RI,1988,3,254.21
RI,1988,4,256.14
RI,1989,1,258.29
RI,1989,2,259.47
RI,1989,3,265.3
RI,1989,4,266.48
RI,1990,1,263.5
RI,1990,2,259.07
RI,1990,3,259.51
RI,1990,4,254.07
RI,1991,1,254.69
RI,1991,2,249.32
RI,1991,3,246.43
RI,1991,4,249.37
RI,1992,1,248.12
RI,1992,2,244.69
RI,1992,3,244.84
RI,1992,4,245.8
RI,1993,1,244.48
RI,1993,2,244.67
RI,1993,3,243.98
RI,1993,4,246.29
RI,1994,1,244.92
RI,1994,2,238.7
RI,1994,3,234.24
RI,1994,4,231.54
RI,1995,1,233.47
RI,1995,2,235.99
RI,1995,3,240.17
RI,1995,4,242.24
RI,1996,1,244.87
RI,1996,2,239.88
RI,1996,3,236.32
RI,1996,4,238.03
RI,1997,1,239.51
RI,1997,2,237.76
RI,1997,3,242.98
RI,1997,4,245.68
RI,1998,1,249.8
RI,1998,2,248.6
RI,1998,3,250.96
RI,1998,4,253.89
RI,1999,1,255.89
RI,1999,2,258.27
RI,1999,3,263.8
RI,1999,4,268.43
RI,2000,1,276.99
RI,2000,2,285.38
RI,2000,3,294.38
RI,2000,4,299.86
RI,2001,1,305.81
RI,2001,2,316.29
RI,2001,3,328.48
RI,2001,4,335.44
RI,2002,1,348.35
RI,2002,2,365.47
RI,2002,3,379.42
RI,2002,4,391.33
RI,2003,1,402.91
RI,2003,2,412.48
RI,2003,3,429.71
RI,2003,4,457.87
RI,2004,1,468.73
RI,2004,2,489.96
RI,2004,3,524.38
RI,2004,4,537.78
RI,2005,1,548.89
RI,2005,2,571.21
RI,2005,3,584.01
RI,2005,4,592.97
RI,2006,1,598.42
RI,2006,2,598.4
RI,2006,3,596.83
RI,2006,4,596.44
RI,2007,1,596.23
RI,2007,2,585.19
RI,2007,3,574.15
RI,2007,4,571.65
RI,2008,1,565.51
RI,2008,2,542.96
RI,2008,3,518.03
RI,2008,4,512.13
RI,2009,1,515.04
RI,2009,2,492.0
RI,2009,3,479.55
RI,2009,4,479.85
RI,2010,1,472.09
RI,2010,2,465.11
RI,2010,3,472.54
RI,2010,4,471.52
RI,2011,1,459.98
RI,2011,2,444.44
RI,2011,3,445.4
RI,2011,4,448.38
RI,2012,1,441.45
RI,2012,2,433.5
RI,2012,3,435.23
RI,2012,4,437.58
RI,2013,1,435.25
RI,2013,2,435.93
RI,2013,3,436.39
RI,2013,4,433.9
RI,2014,1,436.11
RI,2014,2,443.48
RI,2014,3,451.18
RI,2014,4,454.14
RI,2015,1,458.56
RI,2015,2,467.65
RI,2015,3,469.81
RI,2015,4,473.0
RI,2016,1,474.42
RI,2016,2,484.3
RI,2016,3,492.97
RI,2016,4,500.79
RI,2017,1,503.5
RI,2017,2,512.65
RI,2017,3,522.72
RI,2017,4,529.35
RI,2018,1,539.39
RI,2018,2,546.77
RI,2018,3,553.78
RI,2018,4,555.46
RI,2019,1,560.61
RI,2019,2,571.02
RI,2019,3,577.79
RI,2019,4,585.13
RI,2020,1,590.2
RI,2020,2,597.68
RI,2020,3,609.48
RI,2020,4,627.55
RI,2021,1,644.82
RI,2021,2,684.02
RI,2021,3,727.83
RI,2021,4,748.6
RI,2022,1,769.72
RI,2022,2,830.4
RI,2022,3,839.15
RI,2022,4,827.6
SC,1975,1,75.25
SC,1975,2,69.72
SC,1975,3,72.14
SC,1975,4,69.95
SC,1976,1,71.06
SC,1976,2,77.09
SC,1976,3,76.65
SC,1976,4,75.59
SC,1977,1,75.88
SC,1977,2,78.96
SC,1977,3,81.29
SC,1977,4,82.88
SC,1978,1,82.28
SC,1978,2,86.76
SC,1978,3,88.16
SC,1978,4,89.64
SC,1979,1,93.82
SC,1979,2,95.73
SC,1979,3,97.64
SC,1979,4,100.27
SC,1980,1,100.0
SC,1980,2,103.85
SC,1980,3,109.14
SC,1980,4,106.13
SC,1981,1,113.45
SC,1981,2,115.78
SC,1981,3,117.8
SC,1981,4,115.76
SC,1982,1,119.38
SC,1982,2,118.77
SC,1982,3,120.36
SC,1982,4,119.85
SC,1983,1,124.03
SC,1983,2,121.48
SC,1983,3,124.55
SC,1983,4,120.79
SC,1984,1,127.48
SC,1984,2,126.03
SC,1984,3,123.84
SC,1984,4,128.15
SC,1985,1,131.06
SC,1985,2,131.27
SC,1985,3,132.12
SC,1985,4,132.52
SC,1986,1,135.76
SC,1986,2,136.79
SC,1986,3,138.68
SC,1986,4,140.79
SC,1987,1,143.45
SC,1987,2,144.87
SC,1987,3,144.96
SC,1987,4,145.68
SC,1988,1,148.19
SC,1988,2,150.18
SC,1988,3,151.24
SC,1988,4,151.96
SC,1989,1,154.38
SC,1989,2,154.5
SC,1989,3,157.99
SC,1989,4,158.35
SC,1990,1,159.88
SC,1990,2,161.37
SC,1990,3,162.73
SC,1990,4,161.65
SC,1991,1,163.49
SC,1991,2,165.11
SC,1991,3,166.12
SC,1991,4,168.76
SC,1992,1,169.63
SC,1992,2,169.85
SC,1992,3,172.42
SC,1992,4,173.03
SC,1993,1,173.29
SC,1993,2,174.94
SC,1993,3,177.07
SC,1993,4,177.86
SC,1994,1,178.8
SC,1994,2,180.04
SC,1994,3,180.81
SC,1994,4,181.36
SC,1995,1,182.96
SC,1995,2,185.23
SC,1995,3,187.63
SC,1995,4,189.87
SC,1996,1,192.62
SC,1996,2,193.44
SC,1996,3,194.94
SC,1996,4,197.76
SC,1997,1,199.04
SC,1997,2,201.55
SC,1997,3,204.83
SC,1997,4,207.57
SC,1998,1,210.68
SC,1998,2,212.84
SC,1998,3,215.95
SC,1998,4,218.85
SC,1999,1,221.89
SC,1999,2,224.97
SC,1999,3,227.21
SC,1999,4,229.11
SC,2000,1,231.53
SC,2000,2,234.35
SC,2000,3,237.16
SC,2000,4,240.43
SC,2001,1,246.65
SC,2001,2,249.43
SC,2001,3,251.29
SC,2001,4,254.23
SC,2002,1,255.69
SC,2002,2,257.12
SC,2002,3,261.18
SC,2002,4,263.4
SC,2003,1,264.88
SC,2003,2,267.57
SC,2003,3,269.16
SC,2003,4,271.65
SC,2004,1,274.8
SC,2004,2,277.16
SC,2004,3,282.42
SC,2004,4,287.71
SC,2005,1,292.61
SC,2005,2,297.7
SC,2005,3,305.2
SC,2005,4,311.96
SC,2006,1,316.31
SC,2006,2,321.58
SC,2006,3,326.31
SC,2006,4,334.47
SC,2007,1,336.43
SC,2007,2,338.9
SC,2007,3,338.56
SC,2007,4,343.13
SC,2008,1,345.43
SC,2008,2,343.67
SC,2008,3,337.49
SC,2008,4,338.48
SC,2009,1,342.6
SC,2009,2,338.33
SC,2009,3,328.24
SC,2009,4,324.5
SC,2010,1,320.31
SC,2010,2,315.22
SC,2010,3,319.8
SC,2010,4,317.2
SC,2011,1,308.85
SC,2011,2,301.37
SC,2011,3,303.86
SC,2011,4,307.04
SC,2012,1,301.95
SC,2012,2,300.43
SC,2012,3,302.82
SC,2012,4,302.98
SC,2013,1,302.43
SC,2013,2,303.36
SC,2013,3,303.84
SC,2013,4,303.2
SC,2014,1,304.28
SC,2014,2,309.31
SC,2014,3,312.95
SC,2014,4,315.31
SC,2015,1,321.03
SC,2015,2,324.51
SC,2015,3,327.6
SC,2015,4,331.39
SC,2016,1,334.25
SC,2016,2,339.75
SC,2016,3,347.78
SC,2016,4,348.46
SC,2017,1,352.49
SC,2017,2,358.77
SC,2017,3,365.56
SC,2017,4,367.61
SC,2018,1,375.51
SC,2018,2,380.42
SC,2018,3,385.58
SC,2018,4,387.1
SC,2019,1,392.46
SC,2019,2,400.67
SC,2019,3,406.09
SC,2019,4,409.84
SC,2020,1,415.86
SC,2020,2,419.03
SC,2020,3,426.35
SC,2020,4,434.66
SC,2021,1,444.9
SC,2021,2,469.66
SC,2021,3,496.34
SC,2021,4,519.83
SC,2022,1,544.27
SC,2022,2,581.46
SC,2022,3,603.31
SC,2022,4,608.82
SD,1975,1,75.08
SD,1975,2,70.27
SD,1975,3,65.11
SD,1975,4,63.87
SD,1976,1,62.91
SD,1976,2,67.61
SD,1976,3,68.73
SD,1976,4,66.64
SD,1977,1,62.82
SD,1977,2,70.55
SD,1977,3,79.09
SD,1977,4,81.51
SD,1978,1,76.04
SD,1978,2,84.22
SD,1978,3,85.82
SD,1978,4,85.63
SD,1979,1,89.42
SD,1979,2,90.67
SD,1979,3,99.16
SD,1979,4,91.07
SD,1980,1,100.0
SD,1980,2,107.07
SD,1980,3,98.03
SD,1980,4,95.03
SD,1981,1,92.31
SD,1981,2,98.53
SD,1981,3,104.08
SD,1981,4,86.8
SD,1982,1,68.78
SD,1982,2,110.25
SD,1982,3,106.63
SD,1982,4,118.62
SD,1983,1,100.78
SD,1983,2,121.53
SD,1983,3,100.87
SD,1983,4,99.6
SD,1984,1,113.6
SD,1984,2,109.55
SD,1984,3,118.1
SD,1984,4,106.72
SD,1985,1,109.5
SD,1985,2,108.95
SD,1985,3,112.89
SD,1985,4,112.74
SD,1986,1,116.96
SD,1986,2,118.06
SD,1986,3,113.78
SD,1986,4,117.02
SD,1987,1,120.71
SD,1987,2,118.42
SD,1987,3,117.85
SD,1987,4,119.14
SD,1988,1,115.11
SD,1988,2,115.67
SD,1988,3,118.54
SD,1988,4,116.58
SD,1989,1,120.7
SD,1989,2,117.08
SD,1989,3,121.83
SD,1989,4,119.27
SD,1990,1,119.73
SD,1990,2,125.46
SD,1990,3,126.05
SD,1990,4,125.41
SD,1991,1,127.99
SD,1991,2,131.49
SD,1991,3,130.21
SD,1991,4,132.86
SD,1992,1,136.45
SD,1992,2,136.6
SD,1992,3,140.5
SD,1992,4,142.11
SD,1993,1,143.7
SD,1993,2,147.34
SD,1993,3,150.06
SD,1993,4,152.24
SD,1994,1,155.97
SD,1994,2,158.27
SD,1994,3,159.62
SD,1994,4,162.67
SD,1995,1,160.49
SD,1995,2,166.13
SD,1995,3,167.26
SD,1995,4,170.33
SD,1996,1,173.06
SD,1996,2,172.53
SD,1996,3,174.93
SD,1996,4,173.99
SD,1997,1,176.84
SD,1997,2,179.73
SD,1997,3,181.52
SD,1997,4,184.09
SD,1998,1,186.77
SD,1998,2,187.68
SD,1998,3,189.01
SD,1998,4,188.95
SD,1999,1,191.91
SD,1999,2,194.27
SD,1999,3,195.17
SD,1999,4,196.39
SD,2000,1,197.56
SD,2000,2,201.22
SD,2000,3,204.74
SD,2000,4,204.9
SD,2001,1,209.28
SD,2001,2,212.43
SD,2001,3,214.2
SD,2001,4,215.17
SD,2002,1,218.14
SD,2002,2,221.08
SD,2002,3,223.73
SD,2002,4,225.07
SD,2003,1,227.05
SD,2003,2,228.26
SD,2003,3,232.39
SD,2003,4,237.31
SD,2004,1,237.9
SD,2004,2,242.24
SD,2004,3,247.15
SD,2004,4,250.56
SD,2005,1,254.0
SD,2005,2,260.01
SD,2005,3,263.99
SD,2005,4,268.22
SD,2006,1,267.99
SD,2006,2,272.53
SD,2006,3,277.17
SD,2006,4,278.04
SD,2007,1,281.05
SD,2007,2,283.79
SD,2007,3,285.88
SD,2007,4,288.15
SD,2008,1,291.29
SD,2008,2,291.81
SD,2008,3,291.39
SD,2008,4,293.37
SD,2009,1,296.11
SD,2009,2,294.87
SD,2009,3,291.56
SD,2009,4,290.4
SD,2010,1,288.52
SD,2010,2,288.21
SD,2010,3,292.8
SD,2010,4,292.95
SD,2011,1,291.24
SD,2011,2,288.73
SD,2011,3,291.68
SD,2011,4,293.38
SD,2012,1,293.34
SD,2012,2,294.99
SD,2012,3,296.5
SD,2012,4,300.19
SD,2013,1,303.19
SD,2013,2,304.42
SD,2013,3,308.58
SD,2013,4,309.94
SD,2014,1,309.48
SD,2014,2,314.63
SD,2014,3,317.3
SD,2014,4,320.22
SD,2015,1,323.21
SD,2015,2,327.39
SD,2015,3,330.73
SD,2015,4,334.47
SD,2016,1,337.28
SD,2016,2,340.09
SD,2016,3,346.83
SD,2016,4,348.94
SD,2017,1,352.06
SD,2017,2,359.57
SD,2017,3,364.54
SD,2017,4,365.64
SD,2018,1,370.46
SD,2018,2,374.37
SD,2018,3,379.37
SD,2018,4,383.45
SD,2019,1,385.67
SD,2019,2,391.43
SD,2019,3,396.29
SD,2019,4,401.18
SD,2020,1,406.53
SD,2020,2,408.24
SD,2020,3,413.74
SD,2020,4,424.28
SD,2021,1,429.65
SD,2021,2,458.88
SD,2021,3,484.54
SD,2021,4,503.02
SD,2022,1,520.44
SD,2022,2,555.84
SD,2022,3,568.39
SD,2022,4,572.93
TN,1975,1,68.05
TN,1975,2,68.75
TN,1975,3,67.76
TN,1975,4,70.91
TN,1976,1,70.31
TN,1976,2,68.56
TN,1976,3,71.47
TN,1976,4,71.54
TN,1977,1,74.8
TN,1977,2,77.61
TN,1977,3,78.17
TN,1977,4,79.61
TN,1978,1,84.6
TN,1978,2,83.48
TN,1978,3,86.93
TN,1978,4,90.74
TN,1979,1,90.71
TN,1979,2,91.81
TN,1979,3,96.61
TN,1979,4,96.3
TN,1980,1,100.0
TN,1980,2,100.19
TN,1980,3,99.36
TN,1980,4,100.05
TN,1981,1,96.39
TN,1981,2,106.37
TN,1981,3,108.33
TN,1981,4,97.41
TN,1982,1,105.91
TN,1982,2,98.75
TN,1982,3,105.65
TN,1982,4,103.65
TN,1983,1,110.19
TN,1983,2,110.55
TN,1983,3,112.16
TN,1983,4,113.69
TN,1984,1,110.07
TN,1984,2,116.19
TN,1984,3,109.35
TN,1984,4,118.87
TN,1985,1,120.92
TN,1985,2,121.76
TN,1985,3,124.11
TN,1985,4,125.59
TN,1986,1,128.32
TN,1986,2,130.31
TN,1986,3,132.5
TN,1986,4,134.47
TN,1987,1,137.91
TN,1987,2,140.4
TN,1987,3,140.71
TN,1987,4,142.59
TN,1988,1,143.79
